H,a,e,i,q,ad,per_y,diameter,albedo,impact_candidate,name,is_neo,is_pha
16.42,2.31,0.8224,25.74,0.41,4.21,3.51,0.26765207242748806,0.0,1, 24443 (2000 OG),False,False
14.71,2.211,0.5458,23.77,1.004,3.42,3.29,0.5882617498560743,0.0,1, 24445 (2000 PM8),False,False
16.4,1.975,0.4417,14.63,1.103,2.85,2.78,0.2701286265618486,0.0,1, 24475 (2000 VN2),False,False
17.37,1.335,0.3058,21.92,0.927,1.74,1.54,0.17281069247269779,0.0,1, 24761 Ahau (1993 BW2),False,False
19.26,1.324,0.2802,1.62,0.953,1.7,1.52,0.0723720059911373,0.0,0, 25143 Itokawa (1998 SF36),False,False
16.74,1.541,0.3709,14.33,0.969,2.11,1.91,0.23097799677029401,0.0,1, 25330 (1999 KV4),False,False
13.77,2.558,0.4998,15.76,1.279,3.84,4.09,0.9069234062060104,0.0,1, 25916 (2001 CP44),False,False
16.79,3.302,0.6445,14.79,1.174,5.43,6.0,0.22572029566574223,0.0,1, 26166 (1995 QN3),False,False
19.28,2.139,0.4695,5.38,1.135,3.14,3.13,0.0717084954519896,0.0,0, 26310 (1998 TX6),False,False
18.2,1.606,0.5763,8.68,0.68,2.53,2.04,0.11791542223553826,0.0,1, 26379 (1999 HZ1),False,False
18.17,1.546,0.4718,13.53,0.817,2.28,1.92,0.11955578915856019,0.0,1, 26663 (2000 XK47),False,False
15.49,2.854,0.557,11.01,1.264,4.44,4.82,0.4107434158286502,0.0,1, 26760 (2001 KP41),False,False
19.49,2.806,0.5937,3.5,1.14,4.47,4.7,0.0650984443595053,0.0,0, 26817 (1987 QB),False,False
18.31,1.744,0.4335,8.7,0.988,2.5,2.3,0.1120909656231072,0.0,1, 27002 (1998 DV9),False,False
17.89,2.138,0.4263,5.36,1.227,3.05,3.13,0.13600992792493125,0.0,1, 27031 (1998 RO4),False,False
15.88,1.875,0.399,36.95,1.127,2.62,2.57,0.3432184379850328,0.0,1, 27346 (2000 DN8),False,False
17.28,1.699,0.5075,12.15,0.837,2.56,2.21,0.18012359674981906,0.0,1, 29075 (1950 DA),False,False
14.72,2.436,0.6809,8.74,0.777,4.1,3.8,0.5855589326274249,0.0,1, 30825 (1990 TG1),False,False
17.27,1.56,0.6431,36.25,0.557,2.56,1.95,0.18095500949660653,0.0,1, 30997 (1995 UO5),False,False
16.4,2.606,0.502,8.96,1.298,3.91,4.21,0.2701286265618486,0.0,1, 31210 (1998 BX7),False,False
17.23,1.723,0.257,20.22,1.28,2.17,2.26,0.18431921429849435,0.0,1, 31221 (1998 BP26),False,False
17.62,2.015,0.3914,6.5,1.226,2.8,2.86,0.154017691785834,0.0,1, 31345 (1998 PG),False,False
17.16,2.032,0.4295,5.97,1.159,2.9,2.9,0.1903577708677492,0.0,1, 31346 (1998 PB1),False,False
19.54,1.598,0.5479,18.82,0.722,2.47,2.02,0.06361662285442941,0.0,0, 31662 (1999 HP11),False,False
16.09,2.137,0.5778,9.54,0.902,3.37,3.12,0.3115807443385014,0.0,1, 31669 (1999 JT6),False,False
16.04,2.247,0.4404,18.94,1.257,3.24,3.37,0.3188383922112096,0.0,1, 32906 (1994 RH),False,False
18.02,0.7187,0.4177,7.37,0.419,1.02,0.609,0.12810633613631425,0.0,1, 33342 (1998 WT24),False,False
16.09,2.071,0.3858,6.18,1.272,2.87,2.98,0.3115807443385014,0.0,1, 34613 (2000 UR13),False,False
16.87,1.137,0.1437,13.92,0.973,1.3,1.21,0.21755577218362604,0.0,1, 35107 (1991 VH),False,False
17.01,1.442,0.4838,4.1,0.745,2.14,1.73,0.20397202638679002,0.0,1, 35396 (1997 XF11),False,False
19.39,2.501,0.5457,13.15,1.136,3.87,3.95,0.068166439522541,0.0,0, 35432 (1998 BG9),False,False
19.57,2.122,0.5964,7.14,0.857,3.39,3.09,0.06274377006646131,0.0,0, 35670 (1998 SU27),False,False
19.29,1.523,0.3142,5.55,1.045,2.0,1.88,0.0713790248430378,0.0,0, 36017 (1999 ND43),False,False
16.3,1.551,0.3323,38.22,1.036,2.07,1.93,0.2828593965186919,0.0,1, 36183 (1999 TX16),False,False
15.95,1.332,0.4239,58.04,0.768,1.9,1.54,0.3323308133614822,0.0,1, 36236 (1999 VV),False,False
15.04,1.484,0.5539,46.78,0.662,2.31,1.81,0.5053247973107928,0.0,1, 36284 (2000 DM8),False,False
15.78,2.254,0.4831,36.67,1.165,3.34,3.38,0.35939382463156516,0.0,1, 37336 (2001 RM),False,False
19.28,1.913,0.52,5.08,0.918,2.91,2.65,0.0717084954519896,0.0,0, 37638 (1993 VB),False,False
17.85,1.478,0.7524,18.03,0.366,2.59,1.8,0.13853854127419607,0.0,1, 37655 Illapa (1994 PM),False,False
19.57,2.09,0.507,12.73,1.031,3.15,3.02,0.06274377006646131,0.0,0, 38071 (1999 GU3),False,False
17.35,1.42,0.5662,23.67,0.616,2.22,1.69,0.17440969012298038,0.0,1, 38086 Beowulf (1999 JB),False,False
16.3,2.17,0.4011,9.33,1.299,3.04,3.2,0.2828593965186919,0.0,1, 38091 (1999 JT3),False,False
18.33,2.036,0.5757,9.4,0.864,3.21,2.9,0.11106330947325167,0.0,1, 38239 (1999 OR3),False,False
17.03,2.264,0.4262,5.55,1.299,3.23,3.41,0.20210199960854208,0.0,1, 39557 Gielgud (1992 JG),False,False
18.46,1.642,0.3342,8.6,1.093,2.19,2.1,0.10460937574825242,0.0,1, 39565 (1992 SL),False,False
16.56,2.036,0.4928,10.03,1.033,3.04,2.91,0.25094041418298724,0.0,1, 39572 (1993 DQ1),False,False
15.68,2.251,0.4683,12.93,1.197,3.31,3.38,0.37633153376491046,0.0,1, 39796 (1997 TD),False,False
17.76,1.495,0.161,25.84,1.254,1.74,1.83,0.14440113621281817,0.0,1, 40263 (1999 FQ5),False,False
15.54,1.339,0.8084,34.48,0.257,2.42,1.55,0.4013937542102873,0.0,1, 40267 (1999 GJ4),False,False
17.71,2.265,0.455,2.52,1.234,3.3,3.41,0.14776467076395552,0.0,1, 40329 (1999 ML),False,False
20.66,1.593,0.5556,2.17,0.708,2.48,2.01,0.03798136865739007,0.0,0, 41429 (2000 GE2),False,False
19.88,1.576,0.2114,15.11,1.242,1.91,1.98,0.05439645658896156,0.0,0, 41440 (2000 HZ23),False,False
16.63,1.419,0.3915,24.08,0.864,1.98,1.69,0.24298004629441272,0.0,1, 42286 (2001 TN41),False,False
17.82,1.918,0.4297,5.02,1.094,2.74,2.66,0.14046580436125838,0.0,1, 48603 (1995 BC2),False,False
18.09,2.211,0.5479,8.08,1.0,3.42,3.29,0.1240425285275533,0.0,1, 52340 (1992 SY),False,False
20.06,1.278,0.1441,7.73,1.094,1.46,1.45,0.05006919517219969,0.0,0, 52381 (1993 HA),False,False
17.75,1.282,0.1897,24.15,1.039,1.53,1.45,0.1450676615735386,0.0,1, 52387 Huitzilopochtli (1993 OM7),False,False
19.13,1.562,0.2926,10.98,1.105,2.02,1.95,0.07683703722634999,0.0,0, 52689 (1998 FF2),False,False
16.67,1.427,0.5249,11.17,0.678,2.18,1.7,0.23854516064444,0.0,1, 52750 (1998 KK17),False,False
17.52,2.409,0.6236,2.43,0.907,3.91,3.74,0.16127632197385147,0.0,1, 52760 (1998 ML14),False,False
17.96,1.555,0.2243,19.49,1.206,1.9,1.94,0.13169540144139935,0.0,1, 52761 (1998 MN14),False,False
14.81,2.416,0.6532,33.87,0.838,3.99,3.75,0.5617856097525474,0.0,1, 52762 (1998 MT24),False,False
16.02,2.379,0.5757,5.88,1.01,3.75,3.67,0.32178856753121315,0.0,1, 52768 (1998 OR2),False,False
16.72,1.644,0.2146,40.63,1.292,2.0,2.11,0.23311520986063033,0.0,1, 53110 (1999 AR7),False,False
15.35,2.724,0.6415,13.84,0.976,4.47,4.5,0.4380973341437053,0.0,1, 53319 (1999 JM8),False,False
18.73,2.101,0.6281,10.88,0.781,3.42,3.04,0.09237843711861471,0.0,1, 53409 (1999 LU7),False,False
17.19,1.922,0.5397,22.77,0.885,2.96,2.67,0.18774596433734742,0.0,1, 53426 (1999 SL5),False,False
18.9,2.022,0.6411,26.78,0.726,3.32,2.87,0.08542217211485006,0.0,1, 53429 (1999 TF5),False,False
16.66,2.099,0.4032,60.41,1.253,2.95,3.04,0.23964623507790095,0.0,1, 53430 (1999 TY16),False,False
14.73,2.311,0.4831,15.35,1.195,3.43,3.51,0.5828685337159168,0.0,1, 53435 Leonard (1999 VM40),False,False
19.06,1.495,0.4197,7.18,0.868,2.12,1.83,0.07935432658042609,0.0,0, 53550 (2000 BF19),False,False
17.35,1.371,0.2692,40.78,1.002,1.74,1.6,0.17440969012298038,0.0,1, 53789 (2000 ED104),False,False
17.43,1.329,0.1974,23.44,1.067,1.59,1.53,0.16810112134179162,0.0,1, 54071 (2000 GQ146),False,False
17.23,1.711,0.2623,18.95,1.262,2.16,2.24,0.18431921429849435,0.0,1, 54401 (2000 LM),False,False
22.66,1.006,0.23,1.6,0.775,1.24,1.01,0.015120655209942864,0.0,0, 54509 YORP (2000 PH5),False,False
17.92,1.477,0.2806,46.69,1.062,1.89,1.79,0.13414380175453913,0.0,1, 54660 (2000 UJ1),False,False
16.61,1.777,0.3418,33.21,1.17,2.38,2.37,0.2452283129816824,0.0,1, 54686 (2001 DU8),False,False
17.5,1.63,0.2565,35.36,1.212,2.05,2.08,0.1627685934079422,0.0,1, 54690 (2001 EB),False,False
15.08,1.776,0.2874,24.47,1.266,2.29,2.37,0.49610158031686136,0.0,1, 54789 (2001 MZ7),False,False
18.87,1.1,0.2246,30.39,0.853,1.35,1.15,0.08661051290160462,0.0,1, 55408 (2001 TC2),False,False
16.13,1.795,0.6952,38.54,0.547,3.04,2.4,0.30589375483895936,0.0,1, 55532 (2001 WG2),False,False
18.27,1.665,0.3439,10.95,1.092,2.24,2.15,0.11417489226236707,0.0,1, 65674 (1988 SM),False,False
19.61,0.9148,0.2645,1.3,0.673,1.16,0.875,0.06159856720006726,0.0,0, 65679 (1989 UQ),False,False
19.06,1.428,0.3633,11.14,0.909,1.95,1.71,0.07935432658042609,0.0,0, 65690 (1991 DG),False,False
16.57,2.398,0.5552,9.63,1.067,3.73,3.71,0.24978744771018133,0.0,1, 65706 (1992 NA),False,False
20.87,1.395,0.281,2.81,1.003,1.79,1.65,0.03448026623144499,0.0,0, 65717 (1993 BX3),False,False
18.37,1.154,0.4744,4.14,0.607,1.7,1.24,0.10903617562035665,0.0,1, 65733 (1993 PC),False,False
18.11,1.643,0.3832,3.41,1.013,2.27,2.11,0.12290529979037235,0.0,1, 65803 Didymos (1996 GT),False,False
19.3,1.091,0.5397,3.56,0.502,1.68,1.14,0.07105106801402902,0.0,0, 65909 (1998 FH12),False,False
18.49,2.931,0.6061,9.56,1.155,4.71,5.02,0.10317408130518846,0.0,1, 65996 (1998 MX5),False,False
15.93,1.426,0.3627,61.01,0.909,1.94,1.7,0.3354058325172879,0.0,1, 66008 (1998 QH2),False,False
18.15,0.991,0.72,22.69,0.277,1.7,0.986,0.12066202525545257,0.0,1, 66063 (1998 RO1),False,False
14.36,0.7875,0.4837,5.42,0.407,1.17,0.699,0.6911472915703513,0.0,1, 66146 (1998 TU3),False,False
16.99,1.536,0.1981,11.28,1.231,1.84,1.9,0.20585935630977786,0.0,1, 66251 (1999 GJ2),False,False
18.4,1.334,0.8378,19.5,0.216,2.45,1.54,0.10754014320603987,0.0,1, 66253 (1999 GT3),False,False
17.22,1.508,0.1433,51.31,1.291,1.72,1.85,0.18516999313597485,0.0,1, 66272 (1999 JW6),False,False
16.64,0.6424,0.6884,38.88,0.2,1.08,0.515,0.24186365438978308,0.0,1, 66391 Moshup (1999 KW4),False,False
19.27,0.8554,0.5725,9.06,0.366,1.35,0.791,0.07203948682817526,0.0,0, 66400 (1999 LT7),False,False
18.84,1.199,0.1201,21.77,1.055,1.34,1.31,0.08781538515543054,0.0,1, 66407 (1999 LQ28),False,False
16.94,2.538,0.5654,20.62,1.103,3.97,4.04,0.21065443670722223,0.0,1, 66959 (1999 XO35),False,False
17.08,1.309,0.2126,9.02,1.03,1.59,1.5,0.19750159644706428,0.0,1, 67367 (2000 LY27),False,False
19.8,1.321,0.5429,10.67,0.604,2.04,1.52,0.056437869430858524,0.0,0, 67381 (2000 OL8),False,False
18.41,1.301,0.3461,14.69,0.851,1.75,1.48,0.10704604113005092,0.0,1, 67399 (2000 PJ6),False,False
18.13,1.376,0.1285,15.17,1.2,1.55,1.61,0.12177849722892331,0.0,1, 68031 (2000 YK29),False,False
15.56,2.334,0.4577,5.72,1.266,3.4,3.57,0.39771375415198845,0.0,1, 68063 (2000 YJ66),False,False
16.57,1.32,0.3267,17.99,0.889,1.75,1.52,0.24978744771018133,0.0,1, 68216 (2001 CV26),False,False
16.99,1.51,0.4273,38.82,0.865,2.15,1.85,0.20585935630977786,0.0,1, 68267 (2001 EA16),False,False
18.47,1.436,0.1143,2.62,1.272,1.6,1.72,0.10412873932557196,0.0,1, 68278 (2001 FC7),False,False
16.92,1.507,0.4165,16.7,0.88,2.14,1.85,0.21260359821162228,0.0,1, 68346 (2001 KZ66),False,False
19.92,0.9617,0.3799,17.13,0.596,1.33,0.943,0.05340360936378884,0.0,0, 68347 (2001 KB67),False,False
14.27,2.155,0.8409,25.36,0.343,3.97,3.16,0.7203948682817526,0.0,1, 68348 (2001 LO7),False,False
16.14,1.67,0.2475,29.57,1.256,2.08,2.16,0.3044883007006999,0.0,1, 68350 (2001 MK3),False,False
18.07,1.517,0.1742,9.86,1.253,1.78,1.87,0.1251902799126826,0.0,1, 68359 (2001 OZ13),False,False
18.95,1.618,0.4156,8.11,0.946,2.29,2.06,0.08347772608552498,0.0,1, 68372 (2001 PM9),False,False
16.56,1.707,0.4367,22.71,0.962,2.45,2.23,0.25094041418298724,0.0,1, 68548 (2001 XR31),False,False
16.39,1.057,0.3443,25.15,0.693,1.42,1.09,0.2713754836502486,0.0,1, 68950 (2002 QF15),False,False
17.68,1.655,0.6239,6.07,0.622,2.69,2.13,0.14982028209720644,0.0,1, 69230 Hermes (1937 UB),False,False
17.13,2.22,0.7776,3.12,0.494,3.95,3.31,0.193005911246265,0.0,1, 85182 (1991 AQ),False,False
18.41,1.374,0.1845,33.88,1.121,1.63,1.61,0.10704604113005092,0.0,1, 85184 (1991 JG1),False,False
18.75,1.234,0.3111,12.81,0.85,1.62,1.37,0.09153150651639133,0.0,1, 85236 (1993 KH),False,False
16.49,1.891,0.4419,17.71,1.055,2.73,2.6,0.25916157491396913,0.0,1, 85275 (1994 LY),False,False
14.8,3.765,0.6599,2.58,1.28,6.25,7.31,0.5643786943085853,0.0,1, 85490 (1997 SE5),False,False
21.64,1.298,0.3563,4.08,0.835,1.76,1.48,0.02418636543897831,0.0,0, 85585 Mjolnir (1998 FG2),False,False
17.28,1.592,0.3316,13.03,1.064,2.12,2.01,0.18012359674981906,0.0,1, 85628 (1998 KV2),False,False
21.14,1.58,0.4857,4.52,0.813,2.35,1.99,0.030448830070069963,0.0,0, 85640 (1998 OX4),False,False
15.92,1.646,0.3376,24.83,1.09,2.2,2.11,0.33695399549833804,0.0,1, 85709 (1998 SG36),False,False
15.77,1.923,0.6388,10.79,0.695,3.15,2.67,0.3610527111534149,0.0,1, 85713 (1998 SS49),False,False
20.72,0.9976,0.3452,33.18,0.653,1.34,0.996,0.036946270916725664,0.0,0, 85770 (1998 UP1),False,False
19.09,1.403,0.3289,13.59,0.941,1.86,1.66,0.0782655444023537,0.0,0, 85774 (1998 UT18),False,False
15.35,1.721,0.3544,27.66,1.111,2.33,2.26,0.4380973341437053,0.0,1, 85804 (1998 WQ5),False,False
15.42,1.657,0.416,62.72,0.967,2.35,2.13,0.42419994753843526,0.0,1, 85818 (1998 XM4),False,False
16.58,1.653,0.2481,9.32,1.243,2.06,2.13,0.24863977863712589,0.0,1, 85839 (1998 YO4),False,False
18.3,1.83,0.3022,0.95,1.277,2.38,2.48,0.11260835401252621,0.0,1, 85867 (1999 BY9),False,False
18.73,1.852,0.4845,9.14,0.955,2.75,2.52,0.09237843711861471,0.0,1, 85938 (1999 DJ4),False,False
18.09,0.7389,0.703,12.6,0.219,1.26,0.635,0.1240425285275533,0.0,1, 85953 (1999 FK21),False,False
17.07,0.8831,0.6329,17.07,0.324,1.44,0.83,0.19841322239591205,0.0,1, 85989 (1999 JD6),False,False
20.27,1.009,0.3115,5.36,0.695,1.32,1.01,0.045453843306821305,0.0,0, 85990 (1999 JV6),False,False
15.95,1.76,0.5789,7.13,0.741,2.78,2.33,0.3323308133614822,0.0,1, 86039 (1999 NC43),False,False
16.45,1.817,0.3234,30.55,1.229,2.4,2.45,0.2639797483219108,0.0,1, 86067 (1999 RM28),False,False
15.83,1.966,0.4345,34.61,1.112,2.82,2.76,0.35121302241163055,0.0,1, 86324 (1999 WA2),False,False
17.35,1.844,0.3627,34.31,1.175,2.51,2.5,0.17440969012298038,0.0,1, 86326 (1999 WK13),False,False
18.44,0.9681,0.4148,18.11,0.567,1.37,0.953,0.10557731438460397,0.0,1, 86450 (2000 CK33),False,False
16.88,1.463,0.427,29.01,0.838,2.09,1.77,0.21655619420767636,0.0,1, 86666 (2000 FL10),False,False
17.54,0.8594,0.5946,14.29,0.348,1.37,0.797,0.15979773176650344,0.0,1, 86667 (2000 FO10),False,False
17.48,1.996,0.5059,10.06,0.986,3.01,2.82,0.16427467265960788,0.0,1, 86819 (2000 GK137),False,False
15.81,1.463,0.575,14.37,0.622,2.3,1.77,0.3544627564966533,0.0,1, 86829 (2000 GR146),False,False
17.65,1.342,0.6186,9.47,0.512,2.17,1.55,0.15190448983263888,0.0,1, 86878 (2000 HD24),False,False
18.73,1.197,0.1898,14.43,0.97,1.42,1.31,0.09237843711861471,0.0,1, 87024 (2000 JS66),False,False
18.13,1.226,0.4836,25.32,0.633,1.82,1.36,0.12177849722892331,0.0,1, 87025 (2000 JT66),False,False
17.59,0.8475,0.4632,34.74,0.455,1.24,0.78,0.1561602913065398,0.0,1, 87309 (2000 QP),False,False
16.5,1.59,0.5121,7.7,0.776,2.4,2.01,0.25797083563871825,0.0,1, 87311 (2000 QJ1),False,False
15.97,0.8587,0.6427,19.22,0.307,1.41,0.796,0.32928398615075244,0.0,1, 87684 (2000 SY2),False,False
16.08,2.008,0.3913,11.34,1.222,2.79,2.85,0.31301893570915434,0.0,1, 88188 (2000 XH44),False,False
19.48,0.9539,0.5953,17.81,0.386,1.52,0.932,0.06539892512611847,0.0,0, 88213 (2001 AF2),False,False
17.77,1.182,0.6295,1.52,0.438,1.93,1.29,0.14373767325795503,0.0,1, 88254 (2001 FM129),False,False
15.69,2.097,0.4326,38.79,1.19,3.0,3.04,0.37460244742980114,0.0,1, 88263 (2001 KQ1),False,False
17.01,2.147,0.4533,12.08,1.174,3.12,3.15,0.20397202638679002,0.0,1, 88264 (2001 KN20),False,False
17.58,1.061,0.2701,21.9,0.775,1.35,1.09,0.15688109446102394,0.0,1, 88710 (2001 SL9),False,False
17.45,1.723,0.5636,53.83,0.752,2.69,2.26,0.1665599609977425,0.0,1, 88959 (2001 TZ44),False,False
20.28,1.356,0.2528,1.91,1.013,1.7,1.58,0.0452450018670574,0.0,0, 89136 (2001 US16),False,False
15.79,1.787,0.3083,22.66,1.236,2.34,2.39,0.3577425600009448,0.0,1, 89355 (2001 VS78),False,False
15.01,2.078,0.507,43.64,1.024,3.13,2.99,0.5123545654884923,0.0,1, 89830 (2002 CE),False,False
17.22,1.642,0.8864,9.9,0.187,3.1,2.1,0.18516999313597485,0.0,1, 89958 (2002 LY45),False,False
16.55,1.735,0.5284,42.36,0.818,2.65,2.29,0.25209870250722916,0.0,1, 89959 (2002 NT7),False,False
15.38,2.138,0.5742,8.86,0.91,3.37,3.13,0.43208641337565795,0.0,1, 90075 (2002 VU94),False,False
18.31,1.474,0.3315,28.0,0.986,1.96,1.79,0.1120909656231072,0.0,1, 90147 (2002 YK14),False,False
17.92,1.156,0.4262,16.88,0.663,1.65,1.24,0.13414380175453913,0.0,1, 90367 (2003 LC5),False,False
18.8,1.627,0.2045,9.87,1.294,1.96,2.08,0.08944799505797689,0.0,1, 90373 (2003 SZ219),False,False
17.78,1.234,0.28,19.01,0.889,1.58,1.37,0.14307725863847207,0.0,1, 90403 (2003 YE45),False,False
18.86,1.695,0.4922,7.83,0.861,2.53,2.21,0.08701028886506272,0.0,1, 90416 (2003 YK118),False,False
16.48,1.821,0.307,14.0,1.262,2.38,2.46,0.2603578103919904,0.0,1, 96189 Pygmalion (1991 NT3),False,False
17.04,1.443,0.6436,6.65,0.514,2.37,1.73,0.20117342526791926,0.0,1, 96315 (1997 AP10),False,False
15.45,2.305,0.777,41.06,0.514,4.1,3.5,0.41837970606299457,0.0,1, 96536 (1998 SO10),False,False
16.28,0.9079,0.3512,13.6,0.589,1.23,0.865,0.2854766622903991,0.0,1, 96590 (1998 XB),False,False
18.17,1.698,0.2596,1.77,1.258,2.14,2.21,0.11955578915856019,0.0,1, 96631 (1999 FP59),False,False
14.78,2.095,0.7791,34.72,0.463,3.73,3.03,0.569600826071131,0.0,1, 96744 (1999 OW3),False,False
18.76,1.798,0.3089,18.19,1.243,2.35,2.41,0.09111095744476239,0.0,1, 97725 (2000 GB147),False,False
18.71,1.032,0.2192,4.81,0.806,1.26,1.05,0.0932332042732154,0.0,1, 98943 Torifune (2001 CC21),False,False
16.54,1.866,0.5077,10.61,0.919,2.81,2.55,0.2532623372474584,0.0,1, 99248 (2001 KY66),False,False
18.52,1.462,0.2756,7.56,1.059,1.87,1.77,0.10175847984015393,0.0,1, 99799 (2002 LJ3),False,False
17.93,0.7284,0.5947,28.8,0.295,1.16,0.622,0.13352746697059756,0.0,1, 99907 (1989 VA),False,False
16.15,1.654,0.645,12.77,0.587,2.72,2.13,0.30308930403763756,0.0,1, 99935 (2002 AV4),False,False
19.09,0.9224,0.1912,3.34,0.746,1.1,0.886,0.0782655444023537,0.0,0, 99942 Apophis (2004 MN4),False,False
16.47,2.59,0.7027,15.7,0.77,4.41,4.17,0.2615595674421022,0.0,1,100004 (1983 VA),False,False
17.89,2.651,0.6187,2.64,1.011,4.29,4.32,0.13600992792493125,0.0,1,100085 (1992 UY4),False,False
16.34,2.265,0.5546,11.57,1.009,3.52,3.41,0.27769663069609996,0.0,1,100756 (1998 FM5),False,False
16.63,1.783,0.4075,24.24,1.056,2.51,2.38,0.24298004629441272,0.0,1,100926 (1998 MQ),False,False
19.48,1.624,0.6107,4.77,0.632,2.62,2.07,0.06539892512611847,0.0,0,101869 (1999 MM),False,False
16.39,2.029,0.3931,45.79,1.232,2.83,2.89,0.2713754836502486,0.0,1,101873 (1999 NC5),False,False
20.21,1.126,0.2037,6.03,0.897,1.36,1.2,0.04672729173189918,0.0,0,101955 Bennu (1999 RQ36),False,False
17.63,2.133,0.4676,7.45,1.136,3.13,3.12,0.15331004477159715,0.0,1,102873 (1999 WK11),False,False
16.8,1.843,0.5812,38.57,0.772,2.91,2.5,0.22468320511186804,0.0,1,103067 (1999 XA143),False,False
15.74,0.9143,0.8169,32.54,0.167,1.66,0.874,0.36607545468954383,0.0,1,105140 (2000 NL10),False,False
19.09,1.421,0.189,14.83,1.152,1.69,1.69,0.0782655444023537,0.0,0,105141 (2000 NF11),False,False
16.29,2.419,0.7656,10.34,0.567,4.27,3.76,0.2841650161712958,0.0,1,106538 (2000 WK63),False,False
16.02,2.146,0.6178,14.37,0.82,3.47,3.14,0.32178856753121315,0.0,1,106589 (2000 WN107),False,False
17.94,1.604,0.271,16.4,1.169,2.04,2.03,0.13291396398775984,0.0,1,108519 (2001 LF),False,False
17.9,1.235,0.3604,20.93,0.79,1.68,1.37,0.13538501907006734,0.0,1,108906 (2001 PL9),False,False
15.25,1.753,0.4398,42.04,0.982,2.52,2.32,0.4587442254068679,0.0,1,111253 (2001 XU10),False,False
15.52,2.271,0.4435,58.67,1.264,3.28,3.42,0.4051078048898878,0.0,1,112221 (2002 KH4),False,False
15.88,2.22,0.4922,46.99,1.128,3.31,3.31,0.3432184379850328,0.0,1,112985 (2002 RS28),False,False
17.46,1.669,0.3182,31.32,1.138,2.2,2.16,0.16579468749101187,0.0,1,115052 (2003 RD6),False,False
19.28,1.866,0.3942,2.98,1.13,2.6,2.55,0.0717084954519896,0.0,0,136564 (1977 VA),False,False
19.88,1.342,0.068,10.5,1.25,1.43,1.55,0.05439645658896156,0.0,0,136582 (1992 BA),False,False
17.97,1.638,0.4174,4.68,0.954,2.32,2.1,0.1310903160350532,0.0,1,136617 (1994 CC),False,False
16.86,1.573,0.395,1.44,0.952,2.19,1.97,0.2185599640018803,0.0,1,136618 (1994 CN2),False,False
19.12,1.573,0.1749,7.64,1.298,1.85,1.97,0.07719170087580003,0.0,0,136635 (1994 VA1),False,False
17.88,2.365,0.4841,17.78,1.22,3.51,3.64,0.1366377212280124,0.0,1,136745 (1995 WL8),False,False
20.56,1.838,0.4514,25.1,1.009,2.67,2.49,0.039771375415198845,0.0,0,136770 (1996 PC1),False,False
18.61,1.585,0.1803,22.1,1.299,1.87,1.99,0.09762714982074507,0.0,1,136773 (1996 TR6),False,False
18.35,1.147,0.4654,17.37,0.613,1.68,1.23,0.11004507493160916,0.0,1,136793 (1997 AQ18),False,False
18.11,1.747,0.4781,10.99,0.912,2.58,2.31,0.12290529979037235,0.0,1,136795 Tatsunokingo (1997 BQ),False,False
18.98,0.9375,0.3463,12.78,0.613,1.26,0.908,0.0823323687452946,0.0,1,136818 Selqet (1997 MW1),False,False
18.85,1.485,0.3058,8.16,1.031,1.94,1.81,0.08741191011052639,0.0,1,136839 (1997 WT22),False,False
17.7,1.492,0.5783,7.79,0.629,2.35,1.82,0.14844672149475813,0.0,1,136849 (1998 CS1),False,False
15.75,2.202,0.884,21.14,0.255,4.15,3.27,0.3643934907573952,0.0,1,136874 (1998 FH74),False,False
18.56,1.363,0.1247,38.88,1.193,1.53,1.59,0.09990117826791176,0.0,1,136897 (1998 HJ41),False,False
17.39,1.747,0.6367,10.98,0.635,2.86,2.31,0.17122635452098908,0.0,1,136900 (1998 HL49),False,False
16.31,2.134,0.4417,6.62,1.191,3.08,3.12,0.2815597756434897,0.0,1,136923 (1998 JH2),False,False
17.85,2.309,0.5955,24.47,0.934,3.68,3.51,0.13853854127419607,0.0,1,136993 (1998 ST49),False,False
16.66,1.596,0.7634,25.47,0.378,2.81,2.02,0.23964623507790095,0.0,1,137032 (1998 UO1),False,False
16.8,2.268,0.4292,4.38,1.295,3.24,3.42,0.22468320511186804,0.0,1,137044 (1998 UC50),False,False
17.04,1.248,0.8097,14.9,0.238,2.26,1.39,0.20117342526791926,0.0,1,137052 Tjelvar (1998 VO33),False,False
16.77,1.225,0.3153,22.52,0.838,1.61,1.36,0.22780885984673288,0.0,1,137062 (1998 WM),False,False
18.84,1.374,0.1951,19.5,1.106,1.64,1.61,0.08781538515543054,0.0,1,137064 (1998 WP5),False,False
16.34,1.939,0.6379,23.15,0.702,3.18,2.7,0.27769663069609996,0.0,1,137078 (1998 XZ4),False,False
16.48,1.212,0.4966,26.56,0.61,1.81,1.33,0.2603578103919904,0.0,1,137084 (1998 XS16),False,False
18.29,1.1,0.4628,28.79,0.591,1.61,1.15,0.11312813055824338,0.0,1,137099 (1998 YW3),False,False
18.05,1.459,0.562,39.93,0.639,2.28,1.76,0.12634865131062292,0.0,1,137108 (1999 AN10),False,False
18.29,1.9,0.5489,8.97,0.857,2.94,2.62,0.11312813055824338,0.0,1,137120 (1999 BJ8),False,False
18.81,1.427,0.1319,34.23,1.239,1.61,1.7,0.08903701885194286,0.0,1,137125 (1999 CT3),False,False
18.06,1.77,0.6008,5.54,0.707,2.83,2.35,0.12576813198965323,0.0,1,137126 (1999 CF9),False,False
